R;-0.788498;11.7374;-2.17276;-4.48276;-0.892931;11.6751;-2.19304;-4.67598;11.7183;1.67918;-4.45955;0;0;
L;-0.940214;11.497;-2.27369;-4.56169;-1.00163;11.4409;-2.15594;-4.69628;0;0;0;-1.17212;11.3988;
R;-1.1544;11.2462;-2.51513;-4.61106;-1.1085;11.2057;-2.12017;-4.71549;10.9952;1.65196;-4.10274;0;0;
L;-1.26082;11.0226;-2.478;-4.51086;-1.21362;10.9695;-2.08575;-4.73364;0;0;0;-1.39289;11.0424;
R;-1.43959;10.7966;-2.60998;-4.52011;-1.31706;10.7324;-2.05273;-4.75075;10.9783;1.68939;-4.76211;0;0;
L;-1.53719;10.5283;-2.49878;-4.80473;-1.41889;10.4945;-2.02111;-4.76686;0;0;0;-1.49687;10.4198;
R;-1.64925;10.27;-2.46849;-4.8326;-1.51917;10.2559;-1.99093;-4.78198;10.147;1.72843;-4.75698;0;0;
L;-1.75836;9.9888;-2.4134;-5.02303;-1.61797;10.0165;-1.96221;-4.79615;0;0;0;-1.61875;10.2374;
R;-1.81157;9.78957;-2.24831;-4.92104;-1.71539;9.77637;-1.93498;-4.80939;10.0927;1.7297;-4.34381;0;0;
L;-1.89842;9.562;-2.19069;-4.85513;-1.81147;9.53564;-1.90924;-4.82172;0;0;0;-1.73381;9.71347;
R;-1.93452;9.3558;-2.01143;-4.77595;-1.90631;9.29431;-1.88502;-4.83316;9.64457;1.80859;-4.63944;0;0;
L;-2.06618;9.08335;-2.06074;-4.97145;-1.99998;9.05243;-1.86233;-4.84374;0;0;0;-1.93833;8.77028;
R;-2.13508;8.78276;-1.9823;-5.05079;-2.09256;8.81003;-1.8412;-4.85347;9.34188;1.78279;-4.20313;0;0;
L;-2.21201;8.5696;-1.94477;-4.89995;-2.18412;8.56717;-1.82164;-4.86238;0;0;0;-2.1768;8.5411;
R;-2.29726;8.32126;-1.91619;-4.90221;-2.27474;8.32388;-1.80365;-4.87047;8.61525;1.88451;-4.31162;0;0;
L;-2.44589;8.05124;-2.037;-4.99643;-2.3645;8.0802;-1.78726;-4.87778;0;0;0;-2.21875;8.15339;
R;-2.45546;7.83633;-1.81073;-4.90707;-2.45348;7.83617;-1.77248;-4.8843;8.82103;1.83142;-4.16877;0;0;
L;-2.49592;7.63401;-1.67824;-4.83119;-2.54177;7.59184;-1.75931;-4.89006;0;0;0;-2.59674;7.60288;
R;-2.61903;7.37913;-1.77434;-4.86813;-2.62944;7.34723;-1.74777;-4.89507;8.00597;1.96604;-3.62555;0;0;
L;-2.79759;7.14093;-2.03357;-4.77771;-2.71658;7.10238;-1.73786;-4.89933;0;0;0;-2.79865;7.064;
R;-2.90515;6.88619;-2.05018;-4.80789;-2.80326;6.85734;-1.72958;-4.90286;7.73077;1.9406;-4.03438;0;0;
L;-2.95164;6.64812;-1.8573;-4.91011;-2.88957;6.61214;-1.72295;-4.90566;0;0;0;-2.74651;6.86867;
R;-2.95738;6.46597;-1.63862;-4.75712;-2.97559;6.36681;-1.71797;-4.90774;6.86915;1.95532;-3.35666;0;0;
L;-2.99257;6.26569;-1.56688;-4.56802;-3.0614;6.12139;-1.71464;-4.90911;0;0;0;-2.90217;6.22989;
R;-3.04392;6.03702;-1.50289;-4.55565;-3.14709;5.87592;-1.71297;-4.90976;7.04054;2.09136;-3.61806;0;0;
L;-3.1811;5.76789;-1.61771;-4.74212;-3.23274;5.63043;-1.71295;-4.9097;0;0;0;-3.1778;5.53101;
R;-3.28022;5.47802;-1.6726;-4.84887;-3.31843;5.38496;-1.71458;-4.90893;6.09662;2.12286;-2.99148;0;0;
L;-3.39389;5.23072;-1.80374;-4.77957;-3.40424;5.13955;-1.71787;-4.90745;0;0;0;-3.43031;5.10507;
R;-3.50529;4.95939;-1.86097;-4.85347;-3.49026;4.89422;-1.72281;-4.90525;6.01823;2.17684;-3.19097;0;0;
L;-3.56437;4.70914;-1.72344;-4.93122;-3.57657;4.64902;-1.72939;-4.90233;0;0;0;-3.69435;4.52196;
R;-3.70206;4.40592;-1.85522;-5.07652;-3.66325;4.40398;-1.73763;-4.89868;5.45231;2.26901;-2.36296;0;0;
L;-3.81154;4.15489;-1.97192;-4.99115;-3.75039;4.15913;-1.74749;-4.8943;0;0;0;-4.00238;4.04684;
R;-3.96772;3.86195;-2.11053;-5.121;-3.83806;3.91452;-1.75899;-4.88918;5.78015;2.35065;-2.40935;0;0;
L;-4.03255;3.62566;-1.92758;-5.13282;-3.92635;3.67019;-1.77212;-4.8833;0;0;0;-3.88053;3.75177;
R;-4.08405;3.41444;-1.82073;-5.00033;-4.01533;3.42616;-1.78686;-4.87666;5.75128;2.39906;-1.5502;0;0;
L;-4.16821;3.24113;-1.86004;-4.76386;-4.10509;3.18248;-1.8032;-4.86925;0;0;0;-4.15119;3.21968;
R;-4.25886;2.9982;-1.85635;-4.77298;-4.19571;2.93919;-1.82113;-4.86104;5.15539;2.54841;-1.02706;0;0;
L;-4.38264;2.73525;-1.98109;-4.81461;-4.28727;2.69633;-1.84065;-4.85202;0;0;0;-4.32451;2.55034;
R;-4.4801;2.44536;-1.9888;-4.93028;-4.37985;2.45393;-1.86173;-4.84218;4.9986;2.64081;-0.775703;0;0;
L;-4.56111;2.19715;-1.90564;-4.94615;-4.47352;2.21205;-1.88436;-4.83149;0;0;0;-4.61223;2.09192;
R;-4.67089;1.91648;-1.93858;-5.03929;-4.56836;1.97072;-1.90853;-4.81994;4.7059;2.71934;0.36354;0;0;
L;-4.78083;1.70253;-2.12796;-4.88541;-4.66444;1.72998;-1.93422;-4.80751;0;0;0;-4.86829;1.53442;
R;-4.90838;1.40483;-2.17058;-5.03719;-4.76186;1.48989;-1.9614;-4.79417;5.18451;2.86092;0.871208;0;0;
L;-5.03419;1.15462;-2.25805;-5.0278;-4.86066;1.25049;-1.99007;-4.7799;0;0;0;-4.66779;1.28643;
R;-5.07981;0.952101;-2.14013;-4.85954;-4.96095;1.01182;-2.02019;-4.76468;5.10777;2.92274;1.07201;0;0;
L;-5.16731;0.760642;-2.07023;-4.71838;-5.06277;0.77393;-2.05174;-4.74848;0;0;0;-4.85498;0.825661;
R;-5.21586;0.548536;-1.97772;-4.62763;-5.16621;0.536876;-2.08471;-4.73127;4.85074;3.10427;1.75578;0;0;
L;-5.32323;0.207157;-2.06723;-4.9207;-5.27133;0.300706;-2.11906;-4.71303;0;0;0;-5.1231;0.257311;
R;-5.39192;-0.0228905;-2.01086;-4.86364;-5.3782;0.0654719;-2.15477;-4.69374;6.00513;3.19003;1.77637;0;0;
L;-4.88321;-9.61653;2.32463;-30.024;-5.4869;-0.168772;-2.1918;-4.67335;0;0;0;-5.29972;-0.212982;
R;-5.00728;-8.13877;1.14898;-22.0129;-5.59748;-0.401971;-2.23014;-4.65185;5.64632;-3.11599;2.50614;0;0;
L;-5.23766;-6.59646;1.79083;-12.0364;-5.71001;-0.634069;-2.26974;-4.62919;0;0;0;-5.85359;-0.445801;
R;-5.47153;-5.70527;0.160751;-9.13383;-5.82456;-0.865006;-2.31058;-4.60536;5.35867;-3.00598;3.30434;0;0;
L;-5.68937;-5.39243;-0.188554;-6.87257;-5.94118;-1.09472;-2.35262;-4.58032;0;0;0;-5.87835;-1.26863;
R;-5.98563;-4.74052;-1.56461;-4.84683;-6.05993;-1.32316;-2.39581;-4.55404;5.88279;-2.87871;3.2551;0;0;
L;-6.23544;-4.54973;-1.98869;-3.67795;-6.18087;-1.55025;-2.44014;-4.52648;0;0;0;-6.27263;-1.50938;
R;-6.58077;-3.94504;-3.03002;-1.8889;-6.30406;-1.77593;-2.48555;-4.49762;6.36176;-2.86134;4.18697;0;0;
L;-6.91421;-3.77087;-3.73088;-1.3152;-6.42954;-2.00014;-2.532;-4.46742;0;0;0;-6.34007;-2.13685;
R;-7.09196;-3.41548;-3.93628;-0.331405;-6.55738;-2.22281;-2.57946;-4.43585;7.32369;-2.84014;3.85602;0;0;
L;-7.37045;-3.26482;-4.20604;0.0822139;-6.68761;-2.44386;-2.62788;-4.40288;0;0;0;-6.79288;-2.4458;
R;-7.51164;-3.04957;-4.16786;0.576129;-6.82029;-2.66323;-2.6772;-4.36847;7.62876;-2.78321;4.24815;0;0;
L;-7.76377;-2.98887;-4.46042;0.591205;-6.95546;-2.88084;-2.7274;-4.3326;0;0;0;-6.8003;-3.10086;
R;-7.76784;-3.07106;-4.06491;0.249544;-7.09316;-3.09663;-2.7784;-4.29523;7.83203;-2.71786;4.17322;0;0;
L;-7.96331;-3.11731;-4.2102;0.0379138;-7.23344;-3.3105;-2.83017;-4.25632;0;0;0;-7.12118;-3.26434;
R;-7.98705;-3.2289;-3.8698;-0.292973;-7.37632;-3.5224;-2.88265;-4.21586;8.78236;-2.65716;4.41769;0;0;
L;-8.19376;-3.3875;-4.09455;-0.732467;-7.52184;-3.73223;-2.93579;-4.1738;0;0;0;-7.49009;-3.49081;
R;-8.2464;-3.51238;-3.81224;-0.989333;-7.67004;-3.93992;-2.98953;-4.13012;8.46643;-2.66525;4.6454;0;0;
L;-8.43654;-3.66464;-4.03763;-1.34106;-7.82094;-4.14538;-3.04381;-4.08479;0;0;0;-7.88049;-4.29783;
R;-8.47677;-4.00628;-3.67695;-2.04142;-7.97457;-4.34854;-3.09857;-4.03778;9.29152;-2.62635;4.65344;0;0;
L;-8.65196;-4.20985;-3.77549;-2.35242;-8.13095;-4.5493;-3.15376;-3.98906;0;0;0;-8.22492;-4.79812;
R;-8.70287;-4.5777;-3.44623;-2.97793;-8.2901;-4.74759;-3.2093;-3.93862;9.79884;-2.61129;4.32196;0;0;
L;-8.84194;-4.76997;-3.33288;-3.06976;-8.45204;-4.94331;-3.26514;-3.88641;0;0;0;-8.33552;-5.1059;
R;-8.86734;-5.09007;-3.01172;-3.49676;-8.61678;-5.13637;-3.32121;-3.83242;9.80209;-2.63074;4.40487;0;0;
L;-9.01143;-5.24659;-3.02889;-3.47132;-8.78433;-5.32669;-3.37745;-3.77663;0;0;0;-8.91477;-5.51752;
R;-9.11424;-5.52606;-2.89639;-3.72389;-8.95469;-5.51417;-3.43377;-3.71901;10.6846;-2.57959;4.69636;0;0;
L;-9.26829;-5.74442;-2.98672;-3.84657;-9.12788;-5.69872;-3.49012;-3.65955;0;0;0;-9.03391;-5.80267;
R;-9.3558;-5.98142;-2.85165;-3.96685;-9.30388;-5.88026;-3.54643;-3.59823;10.3939;-2.59306;4.47447;0;0;
L;-9.48057;-6.1397;-2.82504;-3.87939;-9.4827;-6.05868;-3.60261;-3.53503;0;0;0;-9.30811;-5.82368;
R;-9.61416;-6.24254;-2.84671;-3.68392;-9.66432;-6.23389;-3.6586;-3.46994;11.7165;-2.56253;4.72734;0;0;
L;-9.78525;-6.452;-2.98613;-3.79287;-9.84874;-6.4058;-3.71431;-3.40295;0;0;0;-9.62547;-6.55958;
R;-9.8823;-6.69677;-2.865;-3.93065;-10.0359;-6.57431;-3.76969;-3.33404;12.4184;-2.60434;5.08845;0;0;
L;-10.1101;-6.87987;-3.17551;-3.97192;-10.2259;-6.73933;-3.82463;-3.26321;0;0;0;-10.2246;-6.83402;
R;-10.3035;-7.0495;-3.25297;-3.89763;-10.4186;-6.90075;-3.87907;-3.19046;12.2265;-2.56061;5.05486;0;0;
L;-10.4788;-7.23028;-3.33565;-3.8995;-10.614;-7.05849;-3.93293;-3.11577;0;0;0;-10.7616;-7.29159;
R;-10.7115;-7.413;-3.466;-3.85124;-10.8121;-7.21245;-3.98613;-3.03916;12.8601;-2.58139;5.08645;0;0;
L;-10.9079;-7.56653;-3.54114;-3.76913;-11.0128;-7.36252;-4.03859;-2.96062;0;0;0;-11.2219;-7.56979;
R;-11.1666;-7.71851;-3.71014;-3.66371;-11.2161;-7.50862;-4.09021;-2.88015;13.2295;-2.55065;4.90432;0;0;
L;-11.3323;-7.87145;-3.62175;-3.56099;-11.422;-7.65064;-4.14093;-2.79777;0;0;0;-11.0934;-7.6776;
R;-11.4743;-8.01134;-3.56227;-3.49102;-11.6304;-7.78849;-4.19066;-2.71349;13.6423;-2.56294;4.89282;0;0;
L;-11.655;-8.15194;-3.57751;-3.41413;-11.8413;-7.92208;-4.23932;-2.6273;0;0;0;-11.5269;-7.8215;
R;-11.8408;-8.22355;-3.62721;-3.19796;-12.0546;-8.05131;-4.28682;-2.53924;14.3095;-2.55814;4.49673;0;0;
L;-12.0109;-8.3486;-3.53126;-3.06497;-12.2702;-8.17609;-4.33309;-2.44932;0;0;0;-12.09;-8.08828;
R;-12.2404;-8.40123;-3.66772;-2.83067;-12.4881;-8.29633;-4.37802;-2.35756;14.807;-2.56912;5.27667;0;0;
L;-12.481;-8.54911;-3.96468;-2.95534;-12.7082;-8.41193;-4.42156;-2.26399;0;0;0;-12.4231;-8.2599;
R;-12.6998;-8.60233;-4.03687;-2.74427;-12.9304;-8.5228;-4.4636;-2.16863;15.153;-2.57023;4.46958;0;0;
L;-12.8792;-8.69955;-3.89033;-2.58491;-13.1547;-8.62886;-4.50407;-2.07151;0;0;0;-13.2911;-8.64594;
R;-13.1878;-8.75892;-4.12811;-2.39679;-13.381;-8.73002;-4.54289;-1.97267;16.1868;-2.5908;5.01852;0;0;
L;-13.442;-8.87214;-4.29031;-2.41203;-13.6092;-8.82619;-4.57997;-1.87214;0;0;0;-13.384;-8.57583;
R;-13.678;-8.8938;-4.36372;-2.19031;-13.8392;-8.91729;-4.61524;-1.76997;15.9458;-2.59682;4.2878;0;0;
L;-13.8581;-8.94931;-4.14765;-1.98004;-14.0709;-9.00324;-4.64861;-1.6662;0;0;0;-13.9959;-8.99264;
R;-14.0955;-9.04706;-4.20377;-1.96765;-14.3043;-9.08395;-4.68001;-1.56086;16.9366;-2.59554;5.12891;0;0;
L;-14.3604;-9.1542;-4.4581;-2.06664;-14.5391;-9.15936;-4.70936;-1.45402;0;0;0;-14.4273;-9.1875;
R;-14.5962;-9.26149;-4.48082;-2.0711;-14.7754;-9.22939;-4.73658;-1.34573;17.3041;-2.57238;4.58709;0;0;
L;-14.7981;-9.35559;-4.35053;-2.00023;-15.013;-9.29397;-4.76161;-1.23603;0;0;0;-15.062;-9.04396;
R;-15.1204;-9.30876;-4.5909;-1.64693;-15.2517;-9.35302;-4.78436;-1.125;18.3825;-2.58614;4.68517;0;0;
L;-15.3658;-9.40434;-4.58044;-1.64939;-15.4916;-9.40649;-4.80476;-1.01269;0;0;0;-15.6682;-9.56749;
R;-15.6509;-9.51069;-4.67625;-1.68352;-15.7324;-9.45431;-4.82275;-0.899159;18.4821;-2.6107;4.28658;0;0;
L;-15.8559;-9.5662;-4.45211;-1.52234;-15.9741;-9.49642;-4.83827;-0.784484;0;0;0;-16.0862;-9.59819;
R;-16.1319;-9.62648;-4.55506;-1.47063;-16.2164;-9.53277;-4.85124;-0.668734;18.8168;-2.65166;4.3787;0;0;
L;-16.3591;-9.65874;-4.4787;-1.32788;-16.4594;-9.5633;-4.8616;-0.55198;0;0;0;-16.4229;-9.37029;
R;-16.6332;-9.6087;-4.60541;-1.05738;-16.7027;-9.58797;-4.8693;-0.434301;18.5335;-2.61375;4.25211;0;0;
L;-16.8171;-9.64025;-4.45495;-0.984867;-16.9464;-9.60673;-4.87427;-0.315773;0;0;0;-17.1132;-9.43043;
R;-17.1369;-9.57446;-4.66509;-0.701897;-17.1903;-9.61954;-4.87646;-0.196479;20.1085;-2.57124;4.57915;0;0;
L;-17.379;-9.6636;-4.7099;-0.84362;-17.4342;-9.62636;-4.87583;-0.0765024;0;0;0;-17.5448;-9.57485;
R;-17.6648;-9.65224;-4.81587;-0.710055;-17.6781;-9.62717;-4.87232;0.0440703;20.4243;-2.6638;4.17748;0;0;
L;-17.8961;-9.66694;-4.67851;-0.599363;-17.9216;-9.62194;-4.86588;0.165151;0;0;0;-17.9724;-9.42299;
R;-18.1762;-9.59345;-4.79019;-0.356802;-18.1648;-9.61064;-4.85648;0.286648;20.4843;-2.67648;3.99555;0;0;
L;-18.3895;-9.58442;-4.62292;-0.239428;-18.4074;-9.59325;-4.84408;0.40847;0;0;0;-18.2763;-9.60997;
R;-18.5912;-9.61929;-4.56379;-0.299116;-18.6493;-9.56977;-4.82864;0.530522;20.6091;-2.65784;4.30292;0;0;
L;-18.8131;-9.63514;-4.59251;-0.323446;-18.8904;-9.54017;-4.81012;0.652707;0;0;0;-18.9545;-9.51544;
R;-19.089;-9.5882;-4.69191;-0.169632;-19.1305;-9.50447;-4.78851;0.774927;20.7641;-2.69174;4.20813;0;0;
L;-19.3004;-9.5736;-4.64589;-0.11984;-19.3694;-9.46265;-4.76378;0.897083;0;0;0;-19.2983;-9.09865;
R;-19.5843;-9.391;-4.78614;0.314378;-19.6069;-9.41472;-4.73591;1.01907;21.5791;-2.7216;3.64727;0;0;
L;-19.7854;-9.34187;-4.55737;0.456795;-19.8431;-9.36071;-4.70487;1.1408;0;0;0;-19.8731;-8.96417;
R;-20.0736;-9.15797;-4.70354;0.833691;-20.0775;-9.30061;-4.67066;1.26215;21.7788;-2.78143;3.68183;0;0;
L;-20.2965;-9.06456;-4.61644;0.981643;-20.3102;-9.23446;-4.63328;1.38303;0;0;0;-20.1607;-9.59663;
R;-20.4418;-9.24548;-4.4132;0.441685;-20.5409;-9.16227;-4.59271;1.50334;22.661;-2.69707;3.79466;0;0;
L;-20.6629;-9.23795;-4.39281;0.416563;-20.7696;-9.08409;-4.54895;1.62296;0;0;0;-20.6596;-8.91527;
R;-20.9148;-9.08576;-4.47975;0.720079;-20.9959;-8.99994;-4.50202;1.74179;23.1722;-2.76598;3.50623;0;0;
L;-21.138;-9.02823;-4.37463;0.814797;-21.2198;-8.90987;-4.45191;1.85972;0;0;0;-21.0195;-8.85081;
R;-21.3486;-8.92653;-4.3738;0.949471;-21.4412;-8.81393;-4.39865;1.97666;23.5086;-2.76519;3.3332;0;0;
L;-21.5611;-8.86585;-4.24984;1.02492;-21.6597;-8.71217;-4.34224;2.0925;0;0;0;-21.5029;-8.87191;
R;-21.7604;-8.82285;-4.22503;1.00278;-21.8754;-8.60465;-4.2827;2.20712;23.1693;-2.81593;2.77502;0;0;
L;-21.914;-8.71495;-3.88947;1.21629;-22.0881;-8.49143;-4.22007;2.32043;0;0;0;-21.9793;-8.57089;
R;-22.1361;-8.58783;-3.95159;1.37328;-22.2975;-8.37258;-4.15437;2.43232;23.4906;-2.80745;3.30506;0;0;
L;-22.3404;-8.49712;-4.0106;1.40955;-22.5035;-8.24817;-4.08564;2.5427;0;0;0;-22.5838;-8.35296;
R;-22.6056;-8.34341;-4.13965;1.61466;-22.7061;-8.11829;-4.01391;2.65145;23.9093;-2.77466;2.90501;0;0;
L;-22.7693;-8.25913;-3.92823;1.66027;-22.9049;-7.98301;-3.93923;2.75848;0;0;0;-22.9861;-7.6724;
R;-23.0632;-7.90864;-4.14687;2.29205;-23.1;-7.84243;-3.86163;2.8637;24.7121;-2.79819;2.37553;0;0;
L;-23.2178;-7.7934;-3.78053;2.37061;-23.2911;-7.69663;-3.78118;2.967;0;0;0;-23.4777;-7.56583;
R;-23.4793;-7.55556;-3.92504;2.66008;-23.4781;-7.54572;-3.69792;3.06828;24.5005;-2.85095;2.95743;0;0;
L;-23.6752;-7.40925;-3.94131;2.68644;-23.6609;-7.3898;-3.61191;3.16746;0;0;0;-23.5408;-7.36069;
R;-23.8491;-7.26498;-3.90322;2.70401;-23.8393;-7.22897;-3.52321;3.26445;24.9317;-2.87494;2.63668;0;0;
L;-24.0246;-7.1091;-3.76724;2.77813;-24.0132;-7.06336;-3.43189;3.35916;0;0;0;-23.9384;-7.26171;
R;-24.1843;-7.04291;-3.70807;2.60491;-24.1825;-6.89307;-3.33801;3.45149;25.0718;-2.90236;2.27024;0;0;
L;-24.3272;-6.87836;-3.45049;2.72815;-24.347;-6.71823;-3.24166;3.54138;0;0;0;-24.2574;-6.4352;
R;-24.518;-6.55402;-3.50752;3.16402;-24.5066;-6.53896;-3.14289;3.62873;25.808;-2.85952;1.9332;0;0;
L;-24.6572;-6.40581;-3.21885;3.18985;-24.6612;-6.35538;-3.0418;3.71347;0;0;0;-24.3008;-6.43799;
R;-24.7471;-6.28495;-3.09371;3.08636;-24.8107;-6.16764;-2.93846;3.79553;25.3337;-2.90212;1.88951;0;0;
L;-24.8667;-6.11933;-2.91852;3.13383;-24.955;-5.97587;-2.83295;3.87484;0;0;0;-25.146;-5.91902;
R;-25.0787;-5.85623;-3.0426;3.39246;-25.094;-5.7802;-2.72537;3.95132;25.3991;-2.94252;1.81437;0;0;
L;-25.1892;-5.66301;-2.84993;3.46712;-25.2276;-5.58079;-2.61581;4.02492;0;0;0;-25.1941;-5.64372;
R;-25.3338;-5.48081;-2.8543;3.48796;-25.3556;-5.37777;-2.50435;4.09557;26.1059;-2.93168;1.92108;0;0;
L;-25.4743;-5.30552;-2.80204;3.49951;-25.4779;-5.1713;-2.39109;4.16322;0;0;0;-25.5713;-5.10241;
R;-25.6436;-5.0347;-2.85995;3.72685;-25.5946;-4.96152;-2.27613;4.22781;25.8634;-2.88519;1.92658;0;0;
L;-25.7554;-4.87961;-2.75357;3.65719;-25.7055;-4.7486;-2.15956;4.2893;0;0;0;-25.6952;-4.89995;
R;-25.8809;-4.70894;-2.73225;3.62687;-25.8105;-4.53268;-2.04149;4.34764;26.1896;-2.97252;1.63348;0;0;
L;-25.9809;-4.51851;-2.53181;3.666;-25.9096;-4.31392;-1.92202;4.40279;0;0;0;-25.9516;-4.26659;
R;-26.1136;-4.22351;-2.54977;3.92671;-26.0027;-4.0925;-1.80125;4.45471;27.2593;-2.978;0.843194;0;0;
L;-26.191;-4.03247;-2.0857;3.96291;-26.0897;-3.86856;-1.67928;4.50337;0;0;0;-26.1198;-3.67723;
R;-26.2968;-3.67729;-2.09697;4.3289;-26.1706;-3.64227;-1.55623;4.54875;26.8438;-2.9974;0.594495;0;0;
L;-26.3423;-3.46596;-1.68292;4.34811;-26.2453;-3.41381;-1.4322;4.59081;0;0;0;-25.9974;-3.24722;
R;-26.3719;-3.16239;-1.59546;4.54205;-26.3138;-3.18332;-1.30729;4.62954;26.4694;-3.0276;0.430728;0;0;
L;-26.3984;-2.93305;-1.29259;4.56335;-26.376;-2.95098;-1.18162;4.66493;0;0;0;-26.1741;-2.87885;
R;-26.4245;-2.68732;-1.22896;4.59984;-26.4319;-2.71697;-1.05529;4.69696;26.6919;-3.01199;0.454246;0;0;
L;-26.4657;-2.47441;-1.0863;4.56656;-26.4815;-2.48143;-0.928411;4.72562;0;0;0;-26.674;-2.73852;
R;-26.5507;-2.36075;-1.13611;4.30161;-26.5247;-2.24456;-0.80109;4.75091;26.7127;-3.07702;0.496758;0;0;
L;-26.5905;-2.13326;-1.01721;4.33626;-26.5616;-2.0065;-0.673434;4.77284;0;0;0;-26.6691;-2.17333;
R;-26.6545;-1.93301;-1.0389;4.29882;-26.5921;-1.76744;-0.545553;4.79141;26.358;-3.09139;0.423345;0;0;
L;-26.6669;-1.7056;-0.872335;4.33077;-26.6161;-1.52753;-0.417552;4.80664;0;0;0;-26.4671;-1.53207;
R;-26.6779;-1.41333;-0.818011;4.50506;-26.6338;-1.28695;-0.289538;4.81852;26.5906;-3.05894;-0.249844;0;0;
L;-26.6458;-1.20955;-0.406633;4.45973;-26.6451;-1.04586;-0.161616;4.8271;0;0;0;-26.5998;-1.14277;
R;-26.6587;-0.956633;-0.393804;4.52925;-26.65;-0.804425;-0.0338883;4.83238;27.2525;-3.08003;-0.161527;0;0;
L;-26.6717;-0.748656;-0.234846;4.48836;-26.6485;-0.562811;0.0935412;4.83439;0;0;0;-26.7355;-0.59539;
R;-26.6955;-0.453747;-0.252583;4.65434;-26.6406;-0.321181;0.220572;4.83317;26.9891;-3.14289;-0.611633;0;0;
L;-26.6578;-0.219011;0.113836;4.65753;-26.6264;-0.0796947;0.347104;4.82874;0;0;0;-26.4553;0.0602653;
R;-26.6166;0.141048;0.17833;4.95367;-26.6059;0.161489;0.473041;4.82116;26.9541;3.13651;-0.730319;0;0;
L;-26.5762;0.381134;0.440429;4.93025;-26.5792;0.402213;0.598287;4.81045;0;0;0;-26.6201;0.57588;
R;-26.5608;0.716431;0.43521;5.13856;-26.5462;0.642323;0.722748;4.79667;26.8268;3.12737;-0.525282;0;0;
L;-26.5322;0.963117;0.530652;5.11049;-26.5069;0.881666;0.846334;4.77986;0;0;0;-26.7293;1.06082;
R;-26.5392;1.26127;0.478687;5.21111;-26.4616;1.12009;0.968955;4.76007;26.0865;3.0416;-0.379773;0;0;
L;-26.4807;1.54758;0.583948;5.26912;-26.4101;1.35745;1.09053;4.73737;0;0;0;-26.3986;1.42212;
R;-26.4392;1.75519;0.5987;5.13825;-26.3526;1.59361;1.21096;4.71181;26.5132;3.16286;-0.674688;0;0;
L;-26.3806;1.95663;0.786742;4.99473;-26.2891;1.82841;1.33018;4.68345;0;0;0;-26.3594;1.79315;
R;-26.3414;2.13247;0.778319;4.82184;-26.2197;2.06173;1.44811;4.65235;26.4109;3.07231;-1.06212;0;0;
L;-26.2489;2.35576;1.10288;4.75783;-26.1444;2.29342;1.56467;4.61859;0;0;0;-26.2502;2.18481;
R;-26.1988;2.51599;1.0853;4.57617;-26.0633;2.52336;1.67979;4.58223;26.1685;3.05439;-0.855942;0;0;
L;-26.1217;2.73585;1.19467;4.54758;-25.9765;2.75141;1.79339;4.54334;0;0;0;-26.0641;2.80701;
R;-26.0493;2.99725;1.21989;4.6273;-25.8841;2.97746;1.90543;4.502;26.4965;3.02722;-1.60779;0;0;
L;-25.9279;3.21098;1.64754;4.54543;-25.7861;3.20139;2.01582;4.45828;0;0;0;-25.8345;3.42005;
R;-25.8209;3.53605;1.70188;4.77441;-25.6826;3.42306;2.12452;4.41227;26.4473;2.99994;-1.43601;0;0;
L;-25.7212;3.77069;1.87126;4.74357;-25.5737;3.64239;2.23146;4.36404;0;0;0;-25.6666;3.63509;
R;-25.6234;3.94902;1.86915;4.60664;-25.4596;3.85924;2.3366;4.31367;25.7684;3.0197;-1.63152;0;0;
L;-25.4883;4.14978;2.10065;4.5115;-25.3402;4.07353;2.43989;4.26125;0;0;0;-25.7492;3.99968;
R;-25.4383;4.29617;1.99557;4.32428;-25.2157;4.28514;2.54127;4.20686;25.6284;2.99447;-1.70553;0;0;
L;-25.2977;4.48935;2.21644;4.2445;-25.0863;4.49399;2.64071;4.15058;0;0;0;-25.0214;4.52803;
R;-25.1338;4.73258;2.31079;4.31996;-24.9518;4.69998;2.73817;4.09251;24.6515;2.96589;-1.64191;0;0;
L;-24.9664;4.9317;2.43885;4.27553;-24.8126;4.90303;2.83361;4.03273;0;0;0;-25.0363;4.88499;
R;-24.8601;5.1209;2.40795;4.21735;-24.6686;5.10304;2.92701;3.97132;24.8606;2.94075;-1.97394;0;0;
L;-24.6819;5.31379;2.65469;4.14708;-24.5201;5.29995;3.01833;3.90839;0;0;0;-24.5041;5.35293;
R;-24.5132;5.54888;2.72066;4.21441;-24.367;5.49367;3.10754;3.84401;24.9946;2.93014;-2.49278;0;0;
L;-24.3145;5.72966;3.083;4.08794;-24.2095;5.68414;3.19464;3.77827;0;0;0;-24.1159;5.61152;
R;-24.1301;5.89456;3.12592;3.99973;-24.0477;5.8713;3.27959;3.71127;25.0204;2.95025;-2.65249;0;0;
L;-23.9461;6.05187;3.35946;3.85283;-23.8818;6.05508;3.36239;3.64309;0;0;0;-23.9153;5.94377;
R;-23.7797;6.19925;3.34685;3.74838;-23.7117;6.23542;3.44302;3.57383;24.4151;2.87445;-1.95451;0;0;
L;-23.629;6.40233;3.20411;3.81501;-23.5377;6.41227;3.52148;3.50357;0;0;0;-23.6471;6.29102;
R;-23.4805;6.54332;3.1728;3.69917;-23.3598;6.58559;3.59775;3.4324;24.6376;2.87303;-2.30561;0;0;
